time;agentIdA;agentIdB;type
0,0600;19;21;Agent
0,0600;22;26;Agent
0,0600;22;29;Agent
0,0600;10;14;Agent
0,0600;11;19;Agent
0,0800;19;21;Agent
0,0800;22;26;Agent
0,0800;22;29;Agent
0,0800;10;14;Agent
0,0800;11;19;Agent
0,1000;26;31;Agent
0,1000;29;34;Agent
0,1000;19;21;Agent
0,1000;22;26;Agent
0,1000;22;29;Agent
0,1000;10;14;Agent
0,1000;11;19;Agent
0,1200;26;31;Agent
0,1200;29;34;Agent
0,1200;19;21;Agent
0,1200;22;26;Agent
0,1200;22;29;Agent
0,1200;10;14;Agent
0,1200;11;19;Agent
0,1400;26;31;Agent
0,1400;29;34;Agent
0,1400;19;21;Agent
0,1400;22;29;Agent
0,1400;10;14;Agent
0,1400;11;19;Agent
0,1600;26;31;Agent
0,1600;29;34;Agent
0,1600;14;22;Agent
0,1800;26;31;Agent
0,1800;29;34;Agent
0,1800;14;22;Agent
0,2000;14;22;Agent
0,2200;6;11;Agent
0,2200;14;22;Agent
0,2400;6;11;Agent
0,2400;9;38;Agent
0,2600;6;11;Agent
0,2600;9;38;Agent
0,2800;9;38;Agent
0,3000;9;38;Agent
0,3200;21;29;Agent
0,3200;9;38;Agent
0,3400;9;38;Agent
0,3600;9;38;Agent
0,5800;36;-1;Wall
0,6000;34;-1;Wall
0,6000;36;-1;Wall
0,6200;34;-1;Wall
0,6200;35;-1;Wall
0,6200;36;-1;Wall
0,6400;34;-1;Wall
0,6400;35;-1;Wall
0,6400;36;-1;Wall
0,6600;31;36;Agent
0,6600;35;-1;Wall
0,6600;36;-1;Wall
0,6600;38;40;Agent
0,6800;31;36;Agent
0,6800;36;-1;Wall
0,6800;38;40;Agent
0,7000;36;-1;Wall
0,7000;38;40;Agent
0,7200;38;40;Agent
0,7400;28;31;Agent
0,7400;38;40;Agent
0,7600;28;31;Agent
0,7600;32;-1;Wall
0,7600;38;40;Agent
0,7800;32;-1;Wall
0,8000;32;-1;Wall
0,8400;36;-1;Wall
0,8600;36;-1;Wall
0,8800;26;36;Agent
0,8800;36;-1;Wall
0,9000;26;36;Agent
0,9000;36;-1;Wall
0,9200;26;36;Agent
0,9200;36;-1;Wall
0,9400;26;36;Agent
0,9400;31;36;Agent
0,9600;34;-1;Wall
0,9600;22;26;Agent
0,9800;34;-1;Wall
0,9800;35;-1;Wall
0,9800;22;26;Agent
1,0000;34;-1;Wall
1,0000;35;-1;Wall
1,0000;22;26;Agent
1,0200;25;-1;Wall
1,0200;35;-1;Wall
1,0400;25;-1;Wall
1,0400;35;-1;Wall
1,0600;25;-1;Wall
1,1000;23;35;Agent
1,1000;37;40;Agent
1,1200;31;-1;Wall
1,1200;37;40;Agent
1,1400;29;-1;Wall
1,1400;31;-1;Wall
1,1400;37;40;Agent
1,1600;29;-1;Wall
1,1600;31;-1;Wall
1,1600;35;-1;Wall
1,1600;37;-1;Wall
1,1800;29;-1;Wall
1,1800;31;-1;Wall
1,1800;35;-1;Wall
1,1800;37;-1;Wall
1,2000;20;31;Agent
1,2000;35;-1;Wall
1,2000;37;-1;Wall
1,2000;30;-1;Wall
1,2200;20;31;Agent
1,2200;35;-1;Wall
1,2200;30;-1;Wall
1,2400;20;31;Agent
1,2400;32;-1;Wall
1,2400;30;-1;Wall
1,2600;21;29;Agent
1,2600;32;-1;Wall
1,2800;21;29;Agent
1,2800;23;35;Agent
1,2800;31;-1;Wall
1,2800;32;-1;Wall
1,2800;34;-1;Wall
1,3000;23;35;Agent
1,3000;31;-1;Wall
1,3000;32;-1;Wall
1,3000;34;-1;Wall
1,3200;31;-1;Wall
1,3200;34;-1;Wall
1,3200;15;20;Agent
1,3400;28;32;Agent
1,3400;29;-1;Wall
1,3400;31;-1;Wall
1,3400;32;-1;Wall
1,3400;35;-1;Wall
1,3600;25;-1;Wall
1,3600;29;-1;Wall
1,3600;32;-1;Wall
1,3600;35;-1;Wall
1,3800;25;-1;Wall
1,3800;29;-1;Wall
1,3800;32;-1;Wall
1,3800;35;-1;Wall
1,4000;25;-1;Wall
1,4000;29;-1;Wall
1,4000;32;-1;Wall
1,4000;35;-1;Wall
1,4200;26;29;Agent
1,4200;32;-1;Wall
1,4400;26;29;Agent
1,4400;31;-1;Wall
1,4600;26;29;Agent
1,4600;29;-1;Wall
1,4600;31;-1;Wall
1,4800;29;-1;Wall
1,4800;31;-1;Wall
1,4800;30;-1;Wall
1,4800;19;25;Agent
1,5000;29;-1;Wall
1,5000;31;-1;Wall
1,5000;30;-1;Wall
1,5200;29;-1;Wall
1,5200;31;-1;Wall
1,5200;32;-1;Wall
1,5200;34;-1;Wall
1,5200;30;-1;Wall
1,5400;25;-1;Wall
1,5400;29;-1;Wall
1,5400;32;-1;Wall
1,5400;34;-1;Wall
1,5400;30;-1;Wall
1,5600;25;-1;Wall
1,5600;32;-1;Wall
1,5600;34;-1;Wall
1,5600;35;-1;Wall
1,5800;25;-1;Wall
1,5800;26;29;Agent
1,5800;32;-1;Wall
1,5800;34;-1;Wall
1,5800;35;-1;Wall
1,5800;19;25;Agent
1,6000;25;-1;Wall
1,6000;26;29;Agent
1,6000;28;32;Agent
1,6000;31;-1;Wall
1,6000;32;-1;Wall
1,6000;35;-1;Wall
1,6000;19;25;Agent
1,6000;8;17;Agent
1,6200;26;29;Agent
1,6200;28;32;Agent
1,6200;31;-1;Wall
1,6400;28;32;Agent
1,6400;29;-1;Wall
1,6400;31;-1;Wall
1,6400;32;-1;Wall
1,6600;29;-1;Wall
1,6600;31;-1;Wall
1,6600;32;-1;Wall
1,6600;46;49;Agent
1,6800;29;-1;Wall
1,6800;32;-1;Wall
1,6800;34;-1;Wall
1,6800;46;49;Agent
1,7000;29;-1;Wall
1,7000;32;-1;Wall
1,7000;34;-1;Wall
1,7000;46;49;Agent
1,7200;26;29;Agent
1,7200;28;32;Agent
1,7200;32;-1;Wall
1,7200;34;-1;Wall
1,7200;46;49;Agent
1,7400;26;29;Agent
1,7400;28;32;Agent
1,7400;32;-1;Wall
1,7400;34;-1;Wall
1,7600;26;29;Agent
1,7600;28;32;Agent
1,7600;32;-1;Wall
1,7600;34;-1;Wall
1,7800;26;29;Agent
1,7800;28;32;Agent
1,7800;31;-1;Wall
1,7800;32;-1;Wall
1,7800;35;-1;Wall
1,7800;30;-1;Wall
1,8000;26;29;Agent
1,8000;28;32;Agent
1,8000;31;-1;Wall
1,8000;32;-1;Wall
1,8000;35;-1;Wall
1,8000;30;-1;Wall
1,8200;26;29;Agent
1,8200;28;32;Agent
1,8200;31;-1;Wall
1,8200;32;-1;Wall
1,8200;35;-1;Wall
1,8200;30;-1;Wall
1,8400;31;-1;Wall
1,8400;34;-1;Wall
1,8400;35;-1;Wall
1,8600;31;-1;Wall
1,8600;34;-1;Wall
1,8600;35;-1;Wall
1,8800;23;35;Agent
1,8800;32;-1;Wall
1,8800;34;-1;Wall
1,8800;35;-1;Wall
1,8800;52;55;Agent
1,8800;53;55;Agent
1,9000;32;-1;Wall
1,9000;34;-1;Wall
1,9000;35;-1;Wall
1,9000;52;55;Agent
1,9000;53;55;Agent
1,9200;31;-1;Wall
1,9200;32;-1;Wall
1,9200;35;-1;Wall
1,9200;52;55;Agent
1,9200;53;55;Agent
1,9400;31;-1;Wall
1,9400;32;-1;Wall
1,9400;35;-1;Wall
1,9400;52;55;Agent
1,9400;53;55;Agent
1,9600;31;-1;Wall
1,9600;32;-1;Wall
1,9600;35;-1;Wall
1,9600;52;55;Agent
1,9600;53;55;Agent
1,9800;21;-1;Wall
1,9800;25;-1;Wall
1,9800;31;-1;Wall
1,9800;35;-1;Wall
1,9800;52;55;Agent
1,9800;53;55;Agent
2,0000;21;-1;Wall
2,0000;25;-1;Wall
2,0000;31;-1;Wall
2,0000;52;55;Agent
2,0000;53;55;Agent
2,0200;21;-1;Wall
2,0200;25;-1;Wall
2,0200;32;-1;Wall
2,0200;30;-1;Wall
2,0200;53;55;Agent
2,0400;21;22;Agent
2,0400;21;-1;Wall
2,0400;32;-1;Wall
2,0400;30;-1;Wall
2,0400;53;55;Agent
2,0600;21;22;Agent
2,0600;21;-1;Wall
2,0600;32;-1;Wall
2,0600;30;-1;Wall
2,0800;21;-1;Wall
2,0800;32;-1;Wall
2,0800;34;-1;Wall
2,0800;35;-1;Wall
2,0800;30;-1;Wall
2,1000;21;-1;Wall
2,1000;31;-1;Wall
2,1000;32;-1;Wall
2,1000;34;-1;Wall
2,1000;35;-1;Wall
2,1200;21;-1;Wall
2,1200;31;-1;Wall
2,1200;32;-1;Wall
2,1200;34;-1;Wall
2,1200;35;-1;Wall
2,1200;15;22;Agent
2,1400;31;-1;Wall
2,1400;32;-1;Wall
2,1400;34;-1;Wall
2,1400;35;-1;Wall
2,1400;15;22;Agent
2,1600;21;22;Agent
2,1600;32;-1;Wall
2,1600;34;-1;Wall
2,1600;35;-1;Wall
2,1600;30;-1;Wall
2,1600;12;57;Agent
2,1800;21;22;Agent
2,1800;32;-1;Wall
2,1800;30;-1;Wall
2,1800;12;57;Agent
2,2000;21;22;Agent
2,2000;21;-1;Wall
2,2000;32;-1;Wall
2,2000;30;-1;Wall
2,2000;12;57;Agent
2,2200;21;22;Agent
2,2200;21;-1;Wall
2,2200;32;-1;Wall
2,2200;34;-1;Wall
2,2200;35;-1;Wall
2,2200;30;-1;Wall
2,2200;12;57;Agent
2,2200;15;20;Agent
2,2400;21;22;Agent
2,2400;21;-1;Wall
2,2400;32;-1;Wall
2,2400;34;-1;Wall
2,2400;35;-1;Wall
2,2400;30;-1;Wall
2,2400;12;57;Agent
2,2400;15;20;Agent
2,2600;21;22;Agent
2,2600;21;-1;Wall
2,2600;32;-1;Wall
2,2600;34;-1;Wall
2,2600;35;-1;Wall
2,2600;15;22;Agent
2,2800;21;22;Agent
2,2800;21;-1;Wall
2,2800;31;-1;Wall
2,2800;32;-1;Wall
2,2800;34;-1;Wall
2,2800;35;-1;Wall
2,2800;15;22;Agent
2,3000;21;22;Agent
2,3000;21;-1;Wall
2,3000;31;-1;Wall
2,3000;32;-1;Wall
2,3000;34;-1;Wall
2,3000;35;-1;Wall
2,3000;15;22;Agent
2,3200;31;-1;Wall
2,3200;32;-1;Wall
2,3200;34;-1;Wall
2,3200;35;-1;Wall
2,3200;15;22;Agent
2,3400;20;28;Agent
2,3400;31;-1;Wall
2,3400;32;-1;Wall
2,3400;34;-1;Wall
2,3400;35;-1;Wall
2,3400;30;-1;Wall
2,3600;28;32;Agent
2,3600;20;28;Agent
2,3600;32;-1;Wall
2,3600;34;-1;Wall
2,3600;35;-1;Wall
2,3600;30;-1;Wall
2,3800;27;-1;Wall
2,3800;28;32;Agent
2,3800;20;28;Agent
2,3800;32;-1;Wall
2,3800;34;-1;Wall
2,3800;35;-1;Wall
2,3800;30;-1;Wall
2,3800;15;20;Agent
2,3800;53;60;Agent
2,4000;27;-1;Wall
2,4000;28;32;Agent
2,4000;20;28;Agent
2,4000;32;-1;Wall
2,4000;34;-1;Wall
2,4000;35;-1;Wall
2,4000;30;-1;Wall
2,4000;15;20;Agent
2,4000;53;60;Agent
2,4200;25;-1;Wall
2,4200;27;-1;Wall
2,4200;28;32;Agent
2,4200;20;28;Agent
2,4200;32;-1;Wall
2,4200;34;-1;Wall
2,4200;35;-1;Wall
2,4200;19;-1;Wall
2,4200;13;32;Agent
2,4200;15;20;Agent
2,4200;53;60;Agent
2,4400;25;-1;Wall
2,4400;27;-1;Wall
2,4400;28;32;Agent
2,4400;20;28;Agent
2,4400;32;-1;Wall
2,4400;34;-1;Wall
2,4400;35;-1;Wall
2,4400;19;-1;Wall
2,4400;12;27;Agent
2,4400;13;32;Agent
2,4400;15;20;Agent
2,4400;53;60;Agent
2,4600;25;-1;Wall
2,4600;28;32;Agent
2,4600;20;28;Agent
2,4600;32;-1;Wall
2,4600;35;-1;Wall
2,4600;19;-1;Wall
2,4600;12;27;Agent
2,4600;13;32;Agent
2,4600;15;20;Agent
2,4600;53;60;Agent
2,4800;25;-1;Wall
2,4800;20;28;Agent
2,4800;32;-1;Wall
2,4800;35;-1;Wall
2,4800;15;20;Agent
2,4800;53;60;Agent
2,5000;25;-1;Wall
2,5000;20;28;Agent
2,5000;32;-1;Wall
2,5000;35;-1;Wall
2,5000;15;20;Agent
2,5000;53;60;Agent
2,5200;25;-1;Wall
2,5200;32;-1;Wall
2,5200;34;-1;Wall
2,5200;35;-1;Wall
2,5400;25;-1;Wall
2,5400;32;-1;Wall
2,5400;34;-1;Wall
2,5400;35;-1;Wall
2,5400;46;63;Agent
2,5400;47;63;Agent
2,5600;21;-1;Wall
2,5600;25;-1;Wall
2,5600;32;-1;Wall
2,5600;34;-1;Wall
2,5600;35;-1;Wall
2,5600;12;51;Agent
2,5600;46;63;Agent
2,5600;47;63;Agent
2,5800;21;-1;Wall
2,5800;25;-1;Wall
2,5800;32;-1;Wall
2,5800;34;-1;Wall
2,5800;35;-1;Wall
2,5800;30;-1;Wall
2,5800;12;51;Agent
2,5800;16;25;Agent
2,5800;46;63;Agent
2,5800;47;63;Agent
2,6000;21;-1;Wall
2,6000;25;-1;Wall
2,6000;32;-1;Wall
2,6000;34;-1;Wall
2,6000;35;-1;Wall
2,6000;30;-1;Wall
2,6000;16;25;Agent
2,6000;46;63;Agent
2,6000;47;63;Agent
2,6200;25;-1;Wall
2,6200;32;-1;Wall
2,6200;34;-1;Wall
2,6200;35;-1;Wall
2,6200;30;-1;Wall
2,6200;16;25;Agent
2,6200;46;63;Agent
2,6200;47;63;Agent
2,6200;60;65;Agent
2,6400;25;-1;Wall
2,6400;32;-1;Wall
2,6400;34;-1;Wall
2,6400;35;-1;Wall
2,6400;30;-1;Wall
2,6400;16;25;Agent
2,6400;46;63;Agent
2,6400;47;63;Agent
2,6400;60;65;Agent
2,6600;24;-1;Wall
2,6600;25;-1;Wall
2,6600;32;-1;Wall
2,6600;34;-1;Wall
2,6600;35;-1;Wall
2,6600;30;-1;Wall
2,6600;60;65;Agent
2,6800;24;-1;Wall
2,6800;32;-1;Wall
2,6800;34;-1;Wall
2,6800;35;-1;Wall
2,6800;30;-1;Wall
2,6800;19;-1;Wall
2,6800;60;65;Agent
2,7000;24;-1;Wall
2,7000;27;-1;Wall
2,7000;32;-1;Wall
2,7000;34;-1;Wall
2,7000;35;-1;Wall
2,7000;30;-1;Wall
2,7000;19;-1;Wall
2,7000;22;34;Agent
2,7000;18;47;Agent
2,7000;60;65;Agent
2,7200;27;-1;Wall
2,7200;20;21;Agent
2,7200;32;-1;Wall
2,7200;34;-1;Wall
2,7200;35;-1;Wall
2,7200;30;-1;Wall
2,7200;19;-1;Wall
2,7200;22;34;Agent
2,7200;18;47;Agent
2,7200;60;65;Agent
2,7400;25;-1;Wall
2,7400;27;-1;Wall
2,7400;20;21;Agent
2,7400;32;-1;Wall
2,7400;34;-1;Wall
2,7400;35;-1;Wall
2,7400;30;-1;Wall
2,7400;19;-1;Wall
2,7400;22;34;Agent
2,7400;12;27;Agent
2,7600;25;-1;Wall
2,7600;27;-1;Wall
2,7600;32;-1;Wall
2,7600;34;-1;Wall
2,7600;35;-1;Wall
2,7600;30;-1;Wall
2,7600;22;34;Agent
2,7600;18;30;Agent
2,7600;12;27;Agent
2,7800;21;-1;Wall
2,7800;25;-1;Wall
2,7800;20;28;Agent
2,7800;32;-1;Wall
2,7800;34;-1;Wall
2,7800;35;-1;Wall
2,7800;30;-1;Wall
2,7800;22;34;Agent
2,7800;18;30;Agent
2,7800;12;27;Agent
2,8000;21;-1;Wall
2,8000;25;-1;Wall
2,8000;20;28;Agent
2,8000;32;-1;Wall
2,8000;34;-1;Wall
2,8000;35;-1;Wall
2,8000;30;-1;Wall
2,8000;18;30;Agent
2,8000;12;51;Agent
2,8200;21;-1;Wall
2,8200;25;-1;Wall
2,8200;20;21;Agent
2,8200;20;28;Agent
2,8200;32;-1;Wall
2,8200;35;-1;Wall
2,8200;30;-1;Wall
2,8200;18;30;Agent
2,8200;12;51;Agent
2,8200;15;22;Agent
2,8200;62;65;Agent
2,8400;21;-1;Wall
2,8400;20;21;Agent
2,8400;32;-1;Wall
2,8400;35;-1;Wall
2,8400;30;-1;Wall
2,8400;18;30;Agent
2,8400;15;22;Agent
2,8400;62;65;Agent
2,8600;21;-1;Wall
2,8600;20;28;Agent
2,8600;32;-1;Wall
2,8600;35;-1;Wall
2,8600;19;-1;Wall
2,8600;15;22;Agent
2,8600;61;66;Agent
2,8600;62;65;Agent
2,8800;25;-1;Wall
2,8800;32;-1;Wall
2,8800;34;-1;Wall
2,8800;35;-1;Wall
2,8800;19;-1;Wall
2,8800;61;66;Agent
2,9000;25;-1;Wall
2,9000;32;-1;Wall
2,9000;34;-1;Wall
2,9000;35;-1;Wall
2,9000;19;-1;Wall
2,9000;8;15;Agent
2,9000;47;63;Agent
2,9000;61;66;Agent
2,9200;25;-1;Wall
2,9200;32;-1;Wall
2,9200;34;-1;Wall
2,9200;35;-1;Wall
2,9200;19;-1;Wall
2,9200;8;15;Agent
2,9200;47;63;Agent
2,9200;61;66;Agent
2,9400;25;-1;Wall
2,9400;32;-1;Wall
2,9400;34;-1;Wall
2,9400;35;-1;Wall
2,9400;13;32;Agent
2,9400;61;66;Agent
2,9600;32;-1;Wall
2,9600;34;-1;Wall
2,9600;35;-1;Wall
2,9600;13;32;Agent
2,9600;61;66;Agent
2,9800;32;-1;Wall
2,9800;35;-1;Wall
2,9800;13;32;Agent
2,9800;61;66;Agent
3,0000;28;-1;Wall
3,0000;32;-1;Wall
3,0000;35;-1;Wall
3,0000;8;17;Agent
3,0000;13;32;Agent
3,0200;28;-1;Wall
3,0200;32;-1;Wall
3,0200;35;-1;Wall
3,0200;13;32;Agent
3,0400;27;-1;Wall
3,0400;28;-1;Wall
3,0400;32;-1;Wall
3,0400;34;-1;Wall
3,0400;35;-1;Wall
3,0400;60;68;Agent
3,0600;25;-1;Wall
3,0600;27;-1;Wall
3,0600;28;-1;Wall
3,0600;34;-1;Wall
3,0600;35;-1;Wall
3,0600;30;-1;Wall
3,0600;8;28;Agent
3,0600;13;17;Agent
3,0600;60;68;Agent
3,0600;66;69;Agent
3,0800;25;-1;Wall
3,0800;27;-1;Wall
3,0800;28;-1;Wall
3,0800;32;-1;Wall
3,0800;34;-1;Wall
3,0800;35;-1;Wall
3,0800;30;-1;Wall
3,0800;8;28;Agent
3,0800;13;17;Agent
3,0800;60;68;Agent
3,0800;66;69;Agent
3,1000;25;-1;Wall
3,1000;28;-1;Wall
3,1000;32;-1;Wall
3,1000;34;-1;Wall
3,1000;35;-1;Wall
3,1000;30;-1;Wall
3,1000;13;35;Agent
3,1000;13;17;Agent
3,1000;52;70;Agent
3,1000;60;68;Agent
3,1000;66;69;Agent
3,1200;25;-1;Wall
3,1200;28;-1;Wall
3,1200;32;-1;Wall
3,1200;35;-1;Wall
3,1200;30;-1;Wall
3,1200;19;-1;Wall
3,1200;22;-1;Wall
3,1200;13;35;Agent
3,1200;52;70;Agent
3,1200;60;68;Agent
3,1200;63;71;Agent
3,1200;66;69;Agent
3,1400;23;35;Agent
3,1400;25;-1;Wall
3,1400;28;-1;Wall
3,1400;32;-1;Wall
3,1400;35;-1;Wall
3,1400;19;-1;Wall
3,1400;22;-1;Wall
3,1400;13;35;Agent
3,1400;15;22;Agent
3,1400;52;70;Agent
3,1400;60;68;Agent
3,1400;63;71;Agent
3,1400;66;69;Agent
3,1600;25;-1;Wall
3,1600;28;-1;Wall
3,1600;32;-1;Wall
3,1600;35;-1;Wall
3,1600;19;-1;Wall
3,1600;22;-1;Wall
3,1600;13;35;Agent
3,1600;15;22;Agent
3,1600;52;70;Agent
3,1600;63;71;Agent
3,1600;66;69;Agent
3,1800;25;-1;Wall
3,1800;28;-1;Wall
3,1800;35;-1;Wall
3,1800;19;-1;Wall
3,1800;22;-1;Wall
3,1800;13;35;Agent
3,1800;15;22;Agent
3,1800;52;70;Agent
3,1800;63;71;Agent
3,1800;66;69;Agent
3,2000;25;-1;Wall
3,2000;28;-1;Wall
3,2000;35;-1;Wall
3,2000;22;-1;Wall
3,2000;13;35;Agent
3,2000;15;22;Agent
3,2000;52;70;Agent
3,2000;61;66;Agent
3,2000;63;71;Agent
3,2200;23;35;Agent
3,2200;25;-1;Wall
3,2200;28;-1;Wall
3,2200;35;-1;Wall
3,2200;13;35;Agent
3,2200;61;66;Agent
3,2400;23;35;Agent
3,2400;25;-1;Wall
3,2400;28;-1;Wall
3,2400;34;-1;Wall
3,2400;13;17;Agent
3,2600;23;35;Agent
3,2600;25;-1;Wall
3,2600;28;-1;Wall
3,2600;34;-1;Wall
3,2600;9;23;Agent
3,2600;46;71;Agent
3,2600;64;71;Agent
3,2800;25;-1;Wall
3,2800;27;-1;Wall
3,2800;28;-1;Wall
3,2800;34;-1;Wall
3,2800;30;-1;Wall
3,2800;7;34;Agent
3,2800;8;17;Agent
3,2800;9;23;Agent
3,2800;46;71;Agent
3,3000;25;-1;Wall
3,3000;27;-1;Wall
3,3000;28;-1;Wall
3,3000;32;-1;Wall
3,3000;34;-1;Wall
3,3000;30;-1;Wall
3,3000;7;34;Agent
3,3000;8;17;Agent
3,3000;15;22;Agent
3,3000;9;23;Agent
3,3000;46;71;Agent
3,3200;25;-1;Wall
3,3200;27;-1;Wall
3,3200;28;-1;Wall
3,3200;32;-1;Wall
3,3200;34;-1;Wall
3,3200;30;-1;Wall
3,3200;19;-1;Wall
3,3200;7;34;Agent
3,3200;8;17;Agent
3,3200;15;22;Agent
3,3200;9;46;Agent
3,3200;46;71;Agent
3,3400;25;-1;Wall
3,3400;28;-1;Wall
3,3400;32;-1;Wall
3,3400;34;-1;Wall
3,3400;19;-1;Wall
3,3400;1;7;Agent
3,3400;7;34;Agent
3,3400;15;22;Agent
3,3400;9;46;Agent
3,3400;46;71;Agent
3,3600;25;-1;Wall
3,3600;28;-1;Wall
3,3600;32;-1;Wall
3,3600;34;-1;Wall
3,3600;35;-1;Wall
3,3600;19;-1;Wall
3,3600;1;7;Agent
3,3600;7;34;Agent
3,3600;9;46;Agent
3,3600;46;71;Agent
3,3600;51;70;Agent
3,3800;25;-1;Wall
3,3800;28;-1;Wall
3,3800;34;-1;Wall
3,3800;35;-1;Wall
3,3800;19;-1;Wall
3,3800;1;7;Agent
3,3800;7;34;Agent
3,3800;15;28;Agent
3,3800;9;23;Agent
3,3800;9;46;Agent
3,3800;46;71;Agent
3,3800;51;70;Agent
3,4000;25;-1;Wall
3,4000;28;-1;Wall
3,4000;34;-1;Wall
3,4000;35;-1;Wall
3,4000;22;-1;Wall
3,4000;1;7;Agent
3,4000;7;34;Agent
3,4000;15;28;Agent
3,4000;9;23;Agent
3,4000;51;70;Agent
3,4200;23;35;Agent
3,4200;25;-1;Wall
3,4200;28;-1;Wall
3,4200;32;-1;Wall
3,4200;34;-1;Wall
3,4200;35;-1;Wall
3,4200;22;-1;Wall
3,4200;1;7;Agent
3,4200;7;34;Agent
3,4200;13;32;Agent
3,4200;15;22;Agent
3,4200;51;70;Agent
3,4400;23;35;Agent
3,4400;25;-1;Wall
3,4400;32;-1;Wall
3,4400;34;-1;Wall
3,4400;35;-1;Wall
3,4400;22;-1;Wall
3,4400;1;7;Agent
3,4400;7;34;Agent
3,4400;8;28;Agent
3,4400;12;51;Agent
3,4400;15;22;Agent
3,4600;23;35;Agent
3,4600;25;-1;Wall
3,4600;27;-1;Wall
3,4600;32;-1;Wall
3,4600;35;-1;Wall
3,4600;22;-1;Wall
3,4600;1;7;Agent
3,4600;8;28;Agent
3,4600;12;51;Agent
3,4600;13;32;Agent
3,4600;15;22;Agent
3,4800;23;35;Agent
3,4800;25;-1;Wall
3,4800;27;-1;Wall
3,4800;32;-1;Wall
3,4800;35;-1;Wall
3,4800;22;-1;Wall
3,4800;1;4;Agent
