time;grid_x;grid_z;density
2,020;-18;4;1,0000
2,020;-19;3;2,0000
2,020;-17;6;1,0000
2,020;-18;7;1,0000
2,020;-13;7;1,0000
2,020;-13;1;1,0000
2,020;-14;2;1,0000
2,020;-11;5;1,0000
2,020;-14;6;1,0000
2,020;-14;5;1,0000
2,020;-7;6;1,0000
2,020;-6;5;1,0000
2,020;-5;6;1,0000
2,020;-4;2;1,0000
2,020;-5;1;1,0000
2,020;-6;1;1,0000
2,020;-1;4;1,0000
2,020;1;1;2,0000
2,020;1;0;1,0000
2,020;2;3;1,0000
2,020;2;5;1,0000
2,020;8;3;1,0000
2,020;7;7;1,0000
2,020;9;6;1,0000
2,020;8;1;1,0000
2,020;9;1;1,0000
2,020;7;2;1,0000
2,020;13;4;1,0000
2,020;15;7;1,0000
2,020;15;3;1,0000
2,020;16;2;1,0000
2,020;14;6;1,0000
2,020;18;2;1,0000
2,020;18;1;1,0000
2,020;-19;-8;1,0000
2,020;-17;-3;1,0000
2,020;-18;-2;1,0000
2,020;-19;-3;1,0000
2,020;-19;-4;1,0000
2,020;-11;-2;2,0000
2,020;-12;-9;1,0000
2,020;-10;-3;1,0000
2,020;-11;-4;1,0000
2,020;-5;-8;1,0000
2,020;-3;-6;1,0000
2,020;-3;-5;1,0000
2,020;-6;-4;1,0000
2,020;-5;-9;1,0000
2,020;0;-7;1,0000
2,020;1;-6;1,0000
2,020;0;-6;2,0000
2,020;6;-8;1,0000
2,020;8;-2;1,0000
2,020;7;-2;2,0000
2,020;7;-8;1,0000
2,020;5;-8;1,0000
2,020;14;-2;2,0000
2,020;15;-3;1,0000
2,020;14;-9;1,0000
2,020;12;-4;1,0000
2,020;13;-3;1,0000
2,020;15;-7;1,0000
4,040;-18;4;1,0000
4,040;-18;0;1,0000
4,040;-17;4;1,0000
4,040;-19;1;1,0000
4,040;-18;7;1,0000
4,040;-13;5;1,0000
4,040;-12;1;1,0000
4,040;-13;1;1,0000
4,040;-12;2;1,0000
4,040;-13;4;1,0000
4,040;-13;3;1,0000
4,040;-6;5;1,0000
4,040;-5;2;1,0000
4,040;-6;4;1,0000
4,040;-6;1;1,0000
4,040;-5;0;1,0000
4,040;-4;0;1,0000
4,040;0;1;1,0000
4,040;2;0;1,0000
4,040;4;0;1,0000
4,040;2;3;1,0000
4,040;1;0;1,0000
4,040;1;5;1,0000
4,040;8;1;1,0000
4,040;7;5;1,0000
4,040;8;3;1,0000
4,040;9;0;1,0000
4,040;9;1;1,0000
4,040;7;1;1,0000
4,040;14;4;2,0000
4,040;15;7;1,0000
4,040;14;0;1,0000
4,040;15;1;1,0000
4,040;19;0;1,0000
4,040;19;-1;1,0000
4,040;-18;-8;1,0000
4,040;-17;-2;1,0000
4,040;-17;-1;1,0000
4,040;-18;-2;2,0000
4,040;-12;-1;1,0000
4,040;-11;-1;1,0000
4,040;-12;-9;1,0000
4,040;-11;-2;2,0000
4,040;-3;-7;1,0000
4,040;-2;-5;1,0000
4,040;-2;-6;1,0000
4,040;-4;-5;1,0000
4,040;-4;-7;1,0000
4,040;-1;-6;1,0000
4,040;0;-6;1,0000
4,040;-1;-5;1,0000
4,040;0;-5;1,0000
4,040;7;-8;2,0000
4,040;7;-2;1,0000
4,040;9;-1;1,0000
4,040;8;-1;1,0000
4,040;5;-6;1,0000
4,040;15;-2;2,0000
4,040;16;-1;1,0000
4,040;14;-9;1,0000
4,040;13;-2;1,0000
4,040;14;-2;1,0000
4,040;15;-4;1,0000
6,060;-18;4;1,0000
6,060;-15;0;1,0000
6,060;-17;4;1,0000
6,060;-17;0;1,0000
6,060;-18;7;1,0000
6,060;-13;3;1,0000
6,060;-12;0;2,0000
6,060;-12;1;2,0000
6,060;-13;2;1,0000
6,060;-5;2;1,0000
6,060;-5;0;1,0000
6,060;-6;1;1,0000
6,060;-4;0;1,0000
6,060;-1;0;2,0000
6,060;1;0;1,0000
6,060;4;0;1,0000
6,060;8;0;2,0000
6,060;1;1;1,0000
6,060;3;0;1,0000
6,060;1;5;1,0000
6,060;10;0;1,0000
6,060;7;3;1,0000
6,060;8;1;1,0000
6,060;12;0;1,0000
6,060;7;1;1,0000
6,060;14;4;2,0000
6,060;14;6;1,0000
6,060;16;0;1,0000
6,060;15;1;1,0000
6,060;19;-1;2,0000
6,060;-18;-8;1,0000
6,060;-16;-1;1,0000
6,060;-15;-1;1,0000
6,060;-17;-1;1,0000
6,060;-18;-2;1,0000
6,060;-9;-1;1,0000
6,060;-10;0;1,0000
6,060;-12;-9;1,0000
6,060;-12;-2;1,0000
6,060;-11;-1;1,0000
6,060;-2;-6;1,0000
6,060;-2;-2;1,0000
6,060;-2;-4;1,0000
6,060;-3;-6;2,0000
6,060;-1;-3;1,0000
6,060;-1;-5;1,0000
6,060;-1;-2;1,0000
6,060;0;-6;1,0000
6,060;7;-8;2,0000
6,060;8;-1;1,0000
6,060;12;-1;1,0000
6,060;11;-1;1,0000
6,060;6;-4;1,0000
6,060;17;-1;1,0000
6,060;15;-2;3,0000
6,060;14;-9;1,0000
6,060;14;-2;1,0000
8,080;-18;4;2,0000
8,080;-12;0;2,0000
8,080;-15;0;1,0000
8,080;-18;7;1,0000
8,080;-12;1;1,0000
8,080;-11;-1;1,0000
8,080;-11;0;1,0000
8,080;-10;0;1,0000
8,080;-13;1;1,0000
8,080;-5;0;2,0000
8,080;-3;0;1,0000
8,080;-1;0;1,0000
8,080;2;0;2,0000
8,080;2;-1;1,0000
8,080;5;0;2,0000
8,080;6;0;1,0000
8,080;10;0;2,0000
8,080;1;5;1,0000
8,080;13;0;1,0000
8,080;8;1;1,0000
8,080;14;0;1,0000
8,080;11;0;1,0000
8,080;8;0;1,0000
8,080;14;4;2,0000
8,080;19;0;1,0000
8,080;15;0;1,0000
8,080;15;3;1,0000
8,080;-18;-8;1,0000
8,080;-14;-1;1,0000
8,080;-13;-1;1,0000
8,080;-15;-1;1,0000
8,080;-17;-1;1,0000
8,080;-6;-1;1,0000
8,080;-8;0;1,0000
8,080;-12;-9;1,0000
8,080;-10;-1;1,0000
8,080;-8;-1;1,0000
8,080;-2;-4;1,0000
8,080;1;-1;1,0000
8,080;-1;-1;2,0000
8,080;-3;-6;1,0000
8,080;-2;-6;1,0000
8,080;-1;-2;1,0000
8,080;0;-1;1,0000
8,080;-1;-6;1,0000
8,080;7;-8;2,0000
8,080;11;-1;1,0000
8,080;14;-1;3,0000
8,080;7;-2;1,0000
8,080;19;-1;1,0000
8,080;15;-2;2,0000
8,080;14;-9;1,0000
8,080;14;-2;1,0000
10,100;-19;2;1,0000
10,100;-10;0;2,0000
10,100;-18;4;1,0000
10,100;-12;0;1,0000
10,100;-18;7;1,0000
10,100;-11;0;1,0000
10,100;-9;-1;1,0000
10,100;-9;0;1,0000
10,100;-7;0;1,0000
10,100;-12;1;1,0000
10,100;-3;0;1,0000
10,100;0;0;1,0000
10,100;-2;0;1,0000
10,100;2;0;1,0000
10,100;5;0;1,0000
10,100;5;-1;1,0000
10,100;8;0;2,0000
10,100;13;0;3,0000
10,100;4;0;1,0000
10,100;7;0;1,0000
10,100;1;5;1,0000
