time;agentIdA;agentIdB;type
0,0600;26;31;Agent
0,0600;29;34;Agent
0,0600;29;33;Agent
0,0600;19;21;Agent
0,0600;22;29;Agent
0,0600;22;26;Agent
0,0600;1;7;Agent
0,0600;10;11;Agent
0,0600;10;14;Agent
0,0600;11;19;Agent
0,0600;12;16;Agent
0,0600;13;23;Agent
0,0800;26;31;Agent
0,0800;29;34;Agent
0,0800;29;33;Agent
0,0800;19;21;Agent
0,0800;22;29;Agent
0,0800;22;26;Agent
0,0800;1;7;Agent
0,0800;4;7;Agent
0,0800;10;11;Agent
0,0800;10;14;Agent
0,0800;11;19;Agent
0,0800;12;16;Agent
0,0800;13;23;Agent
0,1000;26;31;Agent
0,1000;29;34;Agent
0,1000;29;33;Agent
0,1000;19;21;Agent
0,1000;22;29;Agent
0,1000;22;26;Agent
0,1000;1;7;Agent
0,1000;3;10;Agent
0,1000;4;7;Agent
0,1000;10;11;Agent
0,1000;10;14;Agent
0,1000;11;19;Agent
0,1000;12;16;Agent
0,1000;13;23;Agent
0,1200;26;31;Agent
0,1200;29;34;Agent
0,1200;29;33;Agent
0,1200;19;21;Agent
0,1200;22;29;Agent
0,1200;22;26;Agent
0,1200;1;7;Agent
0,1200;3;10;Agent
0,1200;4;7;Agent
0,1200;10;11;Agent
0,1200;10;14;Agent
0,1200;11;19;Agent
0,1400;26;31;Agent
0,1400;29;34;Agent
0,1400;19;21;Agent
0,1400;22;29;Agent
0,1400;22;26;Agent
0,1400;1;7;Agent
0,1400;3;10;Agent
0,1400;4;7;Agent
0,1400;10;14;Agent
0,1400;11;19;Agent
0,1600;29;34;Agent
0,1600;19;21;Agent
0,1600;22;29;Agent
0,1600;1;7;Agent
0,1600;3;10;Agent
0,1600;4;7;Agent
0,1600;11;19;Agent
0,1800;19;21;Agent
0,1800;22;29;Agent
0,1800;1;7;Agent
0,1800;3;10;Agent
0,1800;4;7;Agent
0,1800;11;19;Agent
0,2000;19;21;Agent
0,2000;22;29;Agent
0,2000;4;7;Agent
0,2000;11;19;Agent
0,2200;22;29;Agent
0,2200;14;22;Agent
0,2400;22;29;Agent
0,2400;14;22;Agent
0,2600;22;29;Agent
0,2600;14;22;Agent
0,2800;22;29;Agent
0,2800;14;22;Agent
0,3000;22;29;Agent
0,3000;14;22;Agent
0,3200;22;29;Agent
0,3200;14;22;Agent
0,3400;22;29;Agent
0,3400;14;22;Agent
0,3600;14;22;Agent
0,3800;14;22;Agent
0,4000;14;22;Agent
0,5800;14;22;Agent
0,6000;14;22;Agent
0,6200;14;22;Agent
0,6400;14;22;Agent
0,6600;14;22;Agent
0,6800;14;22;Agent
0,7000;14;22;Agent
0,7200;14;22;Agent
0,7400;14;22;Agent
0,7600;14;22;Agent
0,7800;14;22;Agent
0,8000;14;22;Agent
0,8000;38;40;Agent
0,8200;14;22;Agent
0,8200;38;40;Agent
0,8400;14;22;Agent
0,8600;14;22;Agent
0,8800;37;40;Agent
0,9000;0;8;Agent
0,9000;37;40;Agent
0,9000;38;40;Agent
0,9200;37;40;Agent
0,9200;38;40;Agent
0,9400;37;40;Agent
0,9400;4;10;Agent
0,9400;38;40;Agent
0,9600;37;40;Agent
0,9600;1;42;Agent
0,9600;4;10;Agent
0,9600;4;41;Agent
0,9600;38;40;Agent
0,9800;37;40;Agent
0,9800;1;42;Agent
0,9800;4;10;Agent
0,9800;4;41;Agent
0,9800;38;40;Agent
1,0000;37;40;Agent
1,0000;1;42;Agent
1,0000;4;10;Agent
1,0000;4;41;Agent
1,0000;38;40;Agent
1,0200;0;42;Agent
1,0200;37;40;Agent
1,0200;1;42;Agent
1,0200;4;10;Agent
1,0200;4;41;Agent
1,0200;38;40;Agent
1,0400;0;42;Agent
1,0400;37;40;Agent
1,0400;1;42;Agent
1,0400;4;41;Agent
1,0400;38;40;Agent
1,0600;0;42;Agent
1,0600;37;40;Agent
1,0600;1;42;Agent
1,0600;4;41;Agent
1,0600;38;40;Agent
1,0800;0;42;Agent
1,0800;37;40;Agent
1,0800;1;42;Agent
1,0800;38;40;Agent
1,1000;0;42;Agent
1,1000;37;40;Agent
1,1000;1;42;Agent
1,1000;38;40;Agent
1,1200;0;42;Agent
1,1200;37;40;Agent
1,1200;1;42;Agent
1,1200;3;44;Agent
1,1200;38;40;Agent
1,1400;0;42;Agent
1,1400;37;40;Agent
1,1400;1;42;Agent
1,1400;3;44;Agent
1,1400;38;40;Agent
1,1600;37;40;Agent
1,1600;3;44;Agent
1,1600;38;40;Agent
1,1800;37;40;Agent
1,1800;3;44;Agent
1,1800;38;40;Agent
1,2000;37;40;Agent
1,2000;3;44;Agent
1,2000;13;23;Agent
1,2000;38;40;Agent
1,2200;37;40;Agent
1,2200;3;44;Agent
1,2200;13;23;Agent
1,2200;38;40;Agent
1,2400;37;40;Agent
1,2400;3;44;Agent
1,2400;13;23;Agent
1,2400;38;40;Agent
1,2600;37;40;Agent
1,2600;3;44;Agent
1,2600;13;23;Agent
1,2600;38;40;Agent
1,2800;3;44;Agent
1,2800;8;15;Agent
1,2800;13;23;Agent
1,2800;38;40;Agent
1,3000;3;44;Agent
1,3000;38;40;Agent
1,3200;34;-1;Wall
1,3200;3;44;Agent
1,3200;38;40;Agent
1,3400;34;-1;Wall
1,3400;3;44;Agent
1,3400;38;40;Agent
1,3600;34;-1;Wall
1,3600;3;44;Agent
1,3600;38;40;Agent
1,3600;39;46;Agent
1,3800;3;44;Agent
1,3800;9;38;Agent
1,3800;38;40;Agent
1,3800;39;46;Agent
1,4000;3;44;Agent
1,4000;9;38;Agent
1,4000;38;40;Agent
1,4000;39;46;Agent
1,4200;37;40;Agent
1,4200;3;44;Agent
1,4200;9;38;Agent
1,4200;9;47;Agent
1,4200;38;40;Agent
1,4200;39;46;Agent
1,4400;37;40;Agent
1,4400;3;44;Agent
1,4400;9;38;Agent
1,4400;9;47;Agent
1,4400;38;40;Agent
1,4600;31;32;Agent
1,4600;37;40;Agent
1,4600;2;13;Agent
1,4600;3;44;Agent
1,4600;9;38;Agent
1,4600;9;47;Agent
1,4600;38;40;Agent
1,4600;46;47;Agent
1,4800;31;32;Agent
1,4800;37;40;Agent
1,4800;2;13;Agent
1,4800;3;44;Agent
1,4800;9;38;Agent
1,4800;38;40;Agent
1,4800;46;47;Agent
1,5000;31;32;Agent
