time;agentIdA;agentIdB;type
0,0600;19;21;Agent
0,0600;22;26;Agent
0,0600;22;29;Agent
0,0600;10;14;Agent
0,0600;11;19;Agent
0,0600;14;21;Agent
0,0600;15;20;Agent
0,0800;19;21;Agent
0,0800;22;26;Agent
0,0800;22;29;Agent
0,0800;10;14;Agent
0,0800;11;19;Agent
0,0800;14;21;Agent
0,0800;15;20;Agent
0,1000;29;33;Agent
0,1000;19;21;Agent
0,1000;22;26;Agent
0,1000;22;29;Agent
0,1000;10;14;Agent
0,1000;11;19;Agent
0,1000;14;21;Agent
0,1000;15;20;Agent
0,1200;29;33;Agent
0,1200;29;34;Agent
0,1200;19;21;Agent
0,1200;22;26;Agent
0,1200;22;29;Agent
0,1200;10;14;Agent
0,1200;11;19;Agent
0,1400;29;33;Agent
0,1400;29;34;Agent
0,1400;19;21;Agent
0,1400;22;26;Agent
0,1400;22;29;Agent
0,1400;10;14;Agent
0,1400;11;19;Agent
0,1600;29;33;Agent
0,1600;29;34;Agent
0,1600;11;19;Agent
0,1800;29;33;Agent
0,1800;29;34;Agent
0,1800;11;19;Agent
0,1800;14;22;Agent
0,2000;29;34;Agent
0,2000;11;19;Agent
0,2000;14;22;Agent
0,2200;29;34;Agent
0,2200;14;22;Agent
0,2400;14;22;Agent
0,2600;14;22;Agent
0,2800;21;29;Agent
0,3000;21;29;Agent
0,3000;9;38;Agent
0,3200;21;29;Agent
0,3200;9;38;Agent
0,3400;9;38;Agent
0,3600;9;38;Agent
0,5800;34;-1;Wall
0,5800;36;-1;Wall
0,6000;34;-1;Wall
0,6000;36;-1;Wall
0,6000;37;-1;Wall
0,6200;34;-1;Wall
0,6200;36;-1;Wall
0,6200;37;-1;Wall
0,6400;34;-1;Wall
0,6400;36;-1;Wall
0,6400;37;-1;Wall
0,6600;31;36;Agent
0,6600;34;-1;Wall
0,6600;36;-1;Wall
0,6600;37;-1;Wall
0,6600;38;40;Agent
0,6800;31;36;Agent
0,6800;36;-1;Wall
0,6800;38;40;Agent
0,7000;31;36;Agent
0,7000;36;-1;Wall
0,7000;38;40;Agent
0,7200;31;36;Agent
0,7200;36;-1;Wall
0,7200;38;40;Agent
0,7400;28;31;Agent
0,7400;36;-1;Wall
0,7400;38;40;Agent
0,7600;28;31;Agent
0,7600;36;-1;Wall
0,7600;38;40;Agent
0,7800;21;34;Agent
0,7800;28;31;Agent
0,7800;31;36;Agent
0,7800;36;-1;Wall
0,7800;38;40;Agent
0,8000;21;34;Agent
0,8000;31;36;Agent
0,8000;32;-1;Wall
0,8000;36;-1;Wall
0,8200;31;36;Agent
0,8200;32;-1;Wall
0,8200;36;-1;Wall
0,8400;31;36;Agent
0,8400;32;-1;Wall
0,8400;36;-1;Wall
0,8600;20;31;Agent
0,8600;31;36;Agent
0,8600;32;-1;Wall
0,8600;36;-1;Wall
0,8800;20;31;Agent
0,8800;31;36;Agent
0,8800;34;-1;Wall
0,8800;36;-1;Wall
0,9000;31;36;Agent
0,9000;34;-1;Wall
0,9000;36;-1;Wall
0,9200;31;36;Agent
0,9200;34;-1;Wall
0,9200;36;-1;Wall
0,9400;31;36;Agent
0,9400;34;-1;Wall
0,9400;36;-1;Wall
0,9600;31;36;Agent
0,9600;34;-1;Wall
0,9600;36;-1;Wall
0,9800;21;34;Agent
0,9800;31;36;Agent
0,9800;36;-1;Wall
1,0000;21;34;Agent
1,0000;31;36;Agent
1,0000;36;-1;Wall
1,0200;21;34;Agent
1,0200;29;-1;Wall
1,0200;37;-1;Wall
1,0400;29;-1;Wall
1,0400;37;-1;Wall
1,0600;29;-1;Wall
1,0600;37;-1;Wall
1,0800;23;28;Agent
1,0800;35;-1;Wall
1,0800;37;-1;Wall
1,0800;30;37;Agent
1,0800;14;21;Agent
1,1000;23;28;Agent
1,1000;35;-1;Wall
1,1000;37;-1;Wall
1,1000;30;37;Agent
1,1000;14;21;Agent
1,1200;23;28;Agent
1,1200;25;-1;Wall
1,1200;35;-1;Wall
1,1200;37;-1;Wall
1,1200;30;37;Agent
1,1400;23;28;Agent
1,1400;23;35;Agent
1,1400;25;-1;Wall
1,1400;32;-1;Wall
1,1400;35;-1;Wall
1,1400;37;-1;Wall
1,1400;22;29;Agent
1,1600;23;35;Agent
1,1600;25;-1;Wall
1,1600;29;-1;Wall
1,1600;32;-1;Wall
1,1600;35;-1;Wall
1,1600;37;40;Agent
1,1600;37;-1;Wall
1,1800;23;35;Agent
1,1800;25;-1;Wall
1,1800;29;-1;Wall
1,1800;32;-1;Wall
1,1800;35;-1;Wall
1,1800;37;40;Agent
1,1800;37;-1;Wall
1,2000;23;35;Agent
1,2000;25;-1;Wall
1,2000;29;-1;Wall
1,2000;32;-1;Wall
1,2000;35;-1;Wall
1,2000;37;40;Agent
1,2000;37;-1;Wall
1,2200;23;35;Agent
1,2200;29;-1;Wall
1,2200;34;-1;Wall
1,2200;35;-1;Wall
1,2200;37;-1;Wall
1,2200;19;25;Agent
1,2400;23;35;Agent
1,2400;29;-1;Wall
1,2400;34;-1;Wall
1,2400;35;-1;Wall
1,2400;36;-1;Wall
1,2400;37;-1;Wall
1,2400;19;25;Agent
1,2400;22;29;Agent
1,2600;23;35;Agent
1,2600;29;-1;Wall
1,2600;34;-1;Wall
1,2600;35;-1;Wall
1,2600;36;-1;Wall
1,2600;37;-1;Wall
1,2600;30;37;Agent
1,2600;22;29;Agent
1,2800;23;35;Agent
1,2800;29;-1;Wall
1,2800;34;-1;Wall
1,2800;35;-1;Wall
1,2800;36;-1;Wall
1,2800;37;-1;Wall
1,2800;30;37;Agent
1,2800;22;29;Agent
1,3000;23;35;Agent
1,3000;29;-1;Wall
1,3000;34;-1;Wall
1,3000;36;-1;Wall
1,3000;30;37;Agent
1,3000;18;38;Agent
1,3200;20;36;Agent
1,3200;29;-1;Wall
1,3200;34;-1;Wall
1,3200;36;-1;Wall
1,3400;20;36;Agent
1,3400;29;-1;Wall
1,3400;36;-1;Wall
1,3400;14;22;Agent
1,3600;20;36;Agent
1,3600;29;-1;Wall
1,3600;36;-1;Wall
1,3600;14;22;Agent
1,3800;20;36;Agent
1,3800;29;-1;Wall
1,3800;32;-1;Wall
1,3800;36;-1;Wall
1,4000;20;36;Agent
1,4000;20;22;Agent
1,4000;29;-1;Wall
1,4000;31;36;Agent
1,4000;32;-1;Wall
1,4000;34;-1;Wall
1,4000;36;-1;Wall
1,4200;20;36;Agent
1,4200;20;22;Agent
1,4200;29;-1;Wall
1,4200;31;36;Agent
1,4200;32;-1;Wall
1,4200;34;-1;Wall
1,4200;36;-1;Wall
1,4200;22;29;Agent
1,4400;20;36;Agent
1,4400;20;22;Agent
1,4400;29;-1;Wall
1,4400;31;36;Agent
1,4400;32;-1;Wall
1,4400;34;-1;Wall
1,4400;36;-1;Wall
1,4400;22;29;Agent
1,4600;28;32;Agent
1,4600;20;36;Agent
1,4600;20;22;Agent
1,4600;29;-1;Wall
1,4600;32;-1;Wall
1,4600;34;-1;Wall
1,4600;36;-1;Wall
1,4600;22;29;Agent
1,4800;28;32;Agent
1,4800;20;36;Agent
1,4800;29;-1;Wall
1,4800;32;-1;Wall
1,4800;34;-1;Wall
1,4800;36;-1;Wall
1,4800;22;29;Agent
1,5000;28;32;Agent
1,5000;29;-1;Wall
1,5000;32;-1;Wall
1,5000;34;-1;Wall
1,5000;36;-1;Wall
1,5000;19;34;Agent
1,5000;22;29;Agent
1,5200;28;32;Agent
1,5200;29;-1;Wall
1,5200;32;-1;Wall
1,5200;34;-1;Wall
1,5200;36;-1;Wall
1,5200;19;34;Agent
1,5200;22;29;Agent
1,5400;29;-1;Wall
1,5400;32;-1;Wall
1,5400;36;-1;Wall
1,5400;30;-1;Wall
1,5400;22;29;Agent
1,5600;29;-1;Wall
1,5600;32;-1;Wall
1,5600;30;-1;Wall
1,5600;22;29;Agent
1,5600;15;31;Agent
1,5800;29;-1;Wall
1,5800;32;-1;Wall
1,5800;30;-1;Wall
1,5800;22;29;Agent
1,5800;15;22;Agent
1,6000;21;29;Agent
1,6000;31;36;Agent
1,6000;32;-1;Wall
1,6000;30;-1;Wall
1,6000;15;31;Agent
1,6000;15;22;Agent
1,6200;31;36;Agent
1,6200;32;-1;Wall
1,6200;34;-1;Wall
1,6200;15;31;Agent
1,6200;15;22;Agent
1,6400;28;32;Agent
1,6400;31;36;Agent
1,6400;32;-1;Wall
1,6400;34;-1;Wall
1,6400;15;31;Agent
1,6600;28;32;Agent
1,6600;32;-1;Wall
1,6600;34;-1;Wall
1,6600;18;30;Agent
1,6800;32;-1;Wall
1,6800;34;-1;Wall
1,7000;27;-1;Wall
1,7000;29;-1;Wall
1,7000;32;-1;Wall
1,7000;34;-1;Wall
1,7200;27;-1;Wall
1,7200;29;-1;Wall
1,7200;32;-1;Wall
1,7200;34;-1;Wall
1,7200;36;-1;Wall
1,7400;27;-1;Wall
1,7400;29;-1;Wall
1,7400;32;-1;Wall
1,7400;36;-1;Wall
1,7400;30;-1;Wall
1,7600;27;-1;Wall
1,7600;29;-1;Wall
1,7600;32;-1;Wall
1,7600;36;-1;Wall
1,7600;37;-1;Wall
1,7600;30;-1;Wall
1,7800;29;-1;Wall
1,7800;32;-1;Wall
1,7800;36;-1;Wall
1,7800;37;-1;Wall
1,7800;30;-1;Wall
1,8000;25;-1;Wall
1,8000;32;-1;Wall
1,8000;36;-1;Wall
1,8000;37;-1;Wall
1,8000;30;-1;Wall
1,8200;25;-1;Wall
1,8200;31;36;Agent
1,8200;32;-1;Wall
1,8200;36;-1;Wall
1,8200;37;-1;Wall
1,8200;30;-1;Wall
1,8200;22;36;Agent
1,8400;25;-1;Wall
1,8400;31;36;Agent
1,8400;36;-1;Wall
1,8400;22;36;Agent
1,8600;32;-1;Wall
1,8600;34;-1;Wall
1,8600;36;-1;Wall
1,8600;22;36;Agent
1,8800;32;-1;Wall
1,8800;34;-1;Wall
1,8800;36;-1;Wall
1,8800;19;-1;Wall
1,8800;22;29;Agent
1,8800;22;36;Agent
1,8800;52;55;Agent
1,8800;53;55;Agent
1,9000;32;-1;Wall
1,9000;34;-1;Wall
1,9000;36;-1;Wall
1,9000;19;-1;Wall
1,9000;22;29;Agent
1,9000;22;36;Agent
1,9000;52;55;Agent
1,9000;53;55;Agent
1,9200;32;-1;Wall
1,9200;34;-1;Wall
1,9200;36;-1;Wall
1,9200;19;-1;Wall
1,9200;22;29;Agent
1,9200;22;36;Agent
1,9200;52;55;Agent
1,9200;53;55;Agent
1,9400;31;36;Agent
1,9400;32;-1;Wall
1,9400;34;-1;Wall
1,9400;36;-1;Wall
1,9400;19;-1;Wall
1,9400;22;29;Agent
1,9400;22;36;Agent
1,9400;52;55;Agent
1,9400;53;55;Agent
1,9600;31;36;Agent
1,9600;32;-1;Wall
1,9600;34;-1;Wall
1,9600;36;-1;Wall
1,9600;19;-1;Wall
1,9600;22;36;Agent
1,9600;52;55;Agent
1,9600;53;55;Agent
1,9800;31;36;Agent
1,9800;32;-1;Wall
1,9800;36;-1;Wall
1,9800;22;36;Agent
1,9800;52;55;Agent
1,9800;53;55;Agent
2,0000;31;36;Agent
2,0000;32;-1;Wall
2,0000;36;-1;Wall
2,0000;30;-1;Wall
2,0000;22;36;Agent
2,0000;17;31;Agent
2,0000;52;55;Agent
2,0000;53;55;Agent
2,0200;36;-1;Wall
2,0200;30;-1;Wall
2,0200;17;31;Agent
2,0200;52;55;Agent
2,0200;53;55;Agent
2,0400;35;-1;Wall
2,0400;36;-1;Wall
2,0400;30;-1;Wall
2,0400;17;31;Agent
2,0400;53;55;Agent
2,0600;29;-1;Wall
2,0600;35;-1;Wall
2,0600;36;-1;Wall
2,0600;30;-1;Wall
2,0600;53;55;Agent
2,0800;23;30;Agent
2,0800;29;-1;Wall
2,0800;35;-1;Wall
2,0800;36;-1;Wall
2,0800;30;-1;Wall
2,0800;18;-1;Wall
2,1000;23;30;Agent
2,1000;25;-1;Wall
2,1000;29;-1;Wall
2,1000;35;-1;Wall
2,1000;36;-1;Wall
2,1000;30;-1;Wall
2,1000;19;34;Agent
2,1000;22;36;Agent
2,1000;18;-1;Wall
2,1200;23;30;Agent
2,1200;25;-1;Wall
2,1200;29;-1;Wall
2,1200;35;-1;Wall
2,1200;36;-1;Wall
2,1200;30;-1;Wall
2,1200;19;34;Agent
2,1200;22;36;Agent
2,1200;18;-1;Wall
2,1400;23;30;Agent
2,1400;25;-1;Wall
2,1400;29;-1;Wall
2,1400;36;-1;Wall
2,1400;30;-1;Wall
2,1400;22;36;Agent
2,1400;18;-1;Wall
2,1600;23;30;Agent
2,1600;25;-1;Wall
2,1600;29;-1;Wall
2,1600;36;-1;Wall
2,1600;30;-1;Wall
2,1600;22;36;Agent
2,1600;18;38;Agent
2,1600;18;-1;Wall
2,1600;12;57;Agent
2,1800;29;-1;Wall
2,1800;36;-1;Wall
2,1800;30;-1;Wall
2,1800;18;38;Agent
2,1800;18;-1;Wall
2,1800;12;57;Agent
2,2000;37;-1;Wall
2,2000;30;-1;Wall
2,2000;19;-1;Wall
2,2000;18;38;Agent
2,2000;18;-1;Wall
2,2000;12;57;Agent
2,2200;23;30;Agent
2,2200;29;-1;Wall
2,2200;37;-1;Wall
2,2200;30;-1;Wall
2,2200;19;-1;Wall
2,2200;18;-1;Wall
2,2200;12;57;Agent
2,2200;14;15;Agent
2,2400;23;30;Agent
2,2400;29;-1;Wall
2,2400;37;-1;Wall
2,2400;30;-1;Wall
2,2400;19;-1;Wall
2,2400;18;-1;Wall
2,2400;12;57;Agent
2,2400;14;15;Agent
2,2600;23;30;Agent
2,2600;29;-1;Wall
2,2600;32;-1;Wall
2,2600;37;-1;Wall
2,2600;30;-1;Wall
2,2600;19;-1;Wall
2,2600;18;-1;Wall
2,2600;12;57;Agent
2,2600;14;15;Agent
2,2600;9;38;Agent
2,2800;23;30;Agent
2,2800;29;-1;Wall
2,2800;32;-1;Wall
2,2800;30;-1;Wall
2,2800;14;15;Agent
2,2800;9;38;Agent
2,3000;23;30;Agent
2,3000;29;-1;Wall
2,3000;32;-1;Wall
2,3000;30;-1;Wall
2,3000;14;29;Agent
2,3000;9;38;Agent
2,3200;23;30;Agent
2,3200;29;-1;Wall
2,3200;32;-1;Wall
2,3200;30;-1;Wall
2,3200;14;29;Agent
2,3400;23;30;Agent
2,3400;29;-1;Wall
2,3400;32;-1;Wall
2,3400;35;-1;Wall
2,3400;30;-1;Wall
2,3400;14;29;Agent
2,3600;23;30;Agent
2,3600;29;-1;Wall
2,3600;32;-1;Wall
2,3600;35;-1;Wall
2,3600;30;-1;Wall
2,3600;14;29;Agent
2,3800;23;30;Agent
2,3800;27;-1;Wall
2,3800;29;-1;Wall
2,3800;32;-1;Wall
2,3800;34;-1;Wall
2,3800;35;-1;Wall
2,3800;30;-1;Wall
2,3800;18;38;Agent
2,3800;14;29;Agent
2,3800;53;60;Agent
2,4000;23;30;Agent
2,4000;27;-1;Wall
2,4000;29;-1;Wall
2,4000;32;-1;Wall
2,4000;34;-1;Wall
2,4000;35;-1;Wall
2,4000;30;-1;Wall
2,4000;14;29;Agent
2,4200;23;30;Agent
2,4200;27;-1;Wall
2,4200;29;-1;Wall
2,4200;32;-1;Wall
2,4200;34;-1;Wall
2,4200;35;-1;Wall
2,4200;18;-1;Wall
2,4200;14;29;Agent
2,4400;27;-1;Wall
2,4400;29;-1;Wall
2,4400;32;-1;Wall
2,4400;34;-1;Wall
2,4400;35;-1;Wall
2,4400;18;-1;Wall
2,4400;14;29;Agent
2,4400;14;15;Agent
2,4600;27;-1;Wall
2,4600;29;-1;Wall
2,4600;32;-1;Wall
2,4600;34;-1;Wall
2,4600;35;-1;Wall
2,4600;36;-1;Wall
2,4600;18;-1;Wall
2,4600;12;27;Agent
2,4600;14;36;Agent
2,4600;14;15;Agent
2,4800;21;29;Agent
2,4800;32;-1;Wall
2,4800;34;-1;Wall
2,4800;35;-1;Wall
2,4800;36;-1;Wall
2,4800;18;-1;Wall
2,4800;12;27;Agent
2,4800;14;36;Agent
2,5000;21;29;Agent
2,5000;32;-1;Wall
2,5000;34;-1;Wall
2,5000;35;-1;Wall
2,5000;36;-1;Wall
2,5000;18;-1;Wall
2,5000;14;36;Agent
2,5200;29;-1;Wall
2,5200;32;-1;Wall
2,5200;35;-1;Wall
2,5200;36;-1;Wall
2,5200;18;-1;Wall
2,5200;14;36;Agent
2,5400;29;-1;Wall
2,5400;32;-1;Wall
2,5400;35;-1;Wall
2,5400;36;-1;Wall
2,5400;14;29;Agent
2,5400;14;36;Agent
2,5400;47;63;Agent
2,5600;29;-1;Wall
2,5600;32;-1;Wall
2,5600;35;-1;Wall
2,5600;36;-1;Wall
2,5600;19;-1;Wall
2,5600;14;29;Agent
2,5600;47;63;Agent
2,5800;29;-1;Wall
2,5800;32;-1;Wall
2,5800;35;-1;Wall
2,5800;19;-1;Wall
2,5800;14;29;Agent
2,5800;47;63;Agent
2,6000;29;-1;Wall
2,6000;32;-1;Wall
2,6000;35;-1;Wall
2,6000;19;-1;Wall
2,6000;14;29;Agent
2,6000;47;63;Agent
2,6200;29;-1;Wall
2,6200;32;-1;Wall
2,6200;19;-1;Wall
2,6200;14;29;Agent
2,6200;47;63;Agent
2,6200;60;65;Agent
2,6400;21;29;Agent
2,6400;29;-1;Wall
2,6400;32;-1;Wall
2,6400;19;34;Agent
2,6400;19;-1;Wall
2,6400;14;29;Agent
2,6400;47;63;Agent
2,6400;60;65;Agent
2,6600;21;29;Agent
2,6600;29;-1;Wall
2,6600;32;-1;Wall
2,6600;19;34;Agent
2,6600;19;-1;Wall
2,6600;11;19;Agent
2,6600;14;29;Agent
2,6600;47;63;Agent
2,6600;60;65;Agent
2,6800;21;29;Agent
2,6800;29;-1;Wall
2,6800;32;-1;Wall
2,6800;19;34;Agent
2,6800;19;-1;Wall
2,6800;11;19;Agent
2,6800;14;15;Agent
2,6800;47;63;Agent
2,6800;60;65;Agent
2,7000;21;29;Agent
2,7000;29;-1;Wall
2,7000;32;-1;Wall
2,7000;19;-1;Wall
2,7000;11;19;Agent
2,7000;14;15;Agent
2,7000;47;63;Agent
2,7000;60;65;Agent
2,7200;21;29;Agent
2,7200;29;-1;Wall
2,7200;32;-1;Wall
2,7200;34;-1;Wall
2,7200;19;-1;Wall
2,7200;14;15;Agent
2,7200;60;65;Agent
2,7400;21;29;Agent
2,7400;29;-1;Wall
2,7400;32;-1;Wall
2,7400;34;-1;Wall
2,7400;35;-1;Wall
2,7400;30;-1;Wall
2,7400;19;-1;Wall
2,7400;14;15;Agent
2,7600;21;29;Agent
2,7600;29;-1;Wall
2,7600;32;-1;Wall
2,7600;34;-1;Wall
2,7600;35;-1;Wall
2,7600;30;-1;Wall
2,7600;19;-1;Wall
2,7600;14;15;Agent
2,7800;21;29;Agent
2,7800;28;35;Agent
2,7800;32;-1;Wall
2,7800;34;-1;Wall
2,7800;35;-1;Wall
2,7800;30;-1;Wall
2,7800;19;-1;Wall
2,8000;21;29;Agent
2,8000;23;30;Agent
2,8000;25;-1;Wall
2,8000;28;35;Agent
2,8000;32;-1;Wall
2,8000;34;-1;Wall
2,8000;35;-1;Wall
2,8000;30;-1;Wall
2,8200;23;30;Agent
2,8200;25;-1;Wall
2,8200;28;35;Agent
2,8200;32;-1;Wall
2,8200;34;-1;Wall
2,8200;35;-1;Wall
2,8200;30;-1;Wall
2,8400;23;30;Agent
2,8400;25;-1;Wall
2,8400;28;35;Agent
2,8400;32;-1;Wall
2,8400;34;-1;Wall
2,8400;35;-1;Wall
2,8400;37;-1;Wall
2,8400;30;-1;Wall
2,8400;10;34;Agent
2,8600;23;30;Agent
2,8600;25;-1;Wall
2,8600;28;35;Agent
2,8600;32;-1;Wall
2,8600;34;-1;Wall
2,8600;35;-1;Wall
2,8600;37;-1;Wall
2,8600;30;-1;Wall
2,8600;10;34;Agent
2,8600;16;25;Agent
2,8600;61;66;Agent
2,8800;21;41;Agent
2,8800;23;30;Agent
2,8800;25;-1;Wall
2,8800;28;35;Agent
2,8800;32;-1;Wall
2,8800;34;-1;Wall
2,8800;35;-1;Wall
2,8800;37;-1;Wall
2,8800;30;-1;Wall
2,8800;10;34;Agent
2,8800;16;25;Agent
2,8800;61;66;Agent
2,9000;21;41;Agent
2,9000;23;30;Agent
2,9000;25;-1;Wall
2,9000;28;35;Agent
2,9000;32;-1;Wall
2,9000;34;-1;Wall
2,9000;35;-1;Wall
2,9000;37;-1;Wall
2,9000;30;-1;Wall
2,9000;16;25;Agent
2,9000;61;66;Agent
2,9200;21;41;Agent
2,9200;23;30;Agent
2,9200;25;-1;Wall
2,9200;28;35;Agent
2,9200;32;-1;Wall
2,9200;34;-1;Wall
2,9200;35;-1;Wall
2,9200;37;-1;Wall
2,9200;30;-1;Wall
2,9400;23;30;Agent
2,9400;25;-1;Wall
2,9400;28;35;Agent
2,9400;32;-1;Wall
2,9400;34;-1;Wall
2,9400;30;-1;Wall
2,9400;8;31;Agent
2,9600;23;30;Agent
2,9600;23;39;Agent
2,9600;25;-1;Wall
2,9600;29;-1;Wall
2,9600;32;-1;Wall
2,9600;34;-1;Wall
2,9600;30;-1;Wall
2,9600;18;-1;Wall
2,9600;16;51;Agent
2,9800;23;30;Agent
2,9800;23;39;Agent
2,9800;25;-1;Wall
2,9800;29;-1;Wall
2,9800;32;-1;Wall
2,9800;34;-1;Wall
2,9800;18;-1;Wall
2,9800;16;51;Agent
3,0000;23;30;Agent
3,0000;25;-1;Wall
3,0000;29;-1;Wall
3,0000;32;-1;Wall
3,0000;34;-1;Wall
3,0000;18;-1;Wall
3,0200;25;-1;Wall
3,0200;29;-1;Wall
3,0200;32;-1;Wall
3,0200;18;-1;Wall
3,0400;21;29;Agent
3,0400;25;-1;Wall
3,0400;28;32;Agent
3,0400;29;-1;Wall
3,0400;32;-1;Wall
3,0400;30;-1;Wall
3,0400;18;-1;Wall
3,0600;21;29;Agent
3,0600;25;-1;Wall
3,0600;28;32;Agent
3,0600;29;-1;Wall
3,0600;32;-1;Wall
3,0600;34;-1;Wall
3,0600;30;-1;Wall
3,0600;18;-1;Wall
3,0600;66;69;Agent
3,0800;21;29;Agent
3,0800;25;-1;Wall
3,0800;28;32;Agent
3,0800;29;-1;Wall
3,0800;32;-1;Wall
3,0800;34;-1;Wall
3,0800;30;-1;Wall
3,0800;5;18;Agent
3,0800;18;-1;Wall
3,0800;7;31;Agent
3,0800;11;25;Agent
3,0800;66;69;Agent
3,1000;21;29;Agent
3,1000;25;-1;Wall
3,1000;28;32;Agent
3,1000;29;-1;Wall
3,1000;32;-1;Wall
3,1000;34;-1;Wall
3,1000;30;-1;Wall
3,1000;5;18;Agent
3,1000;7;31;Agent
3,1000;11;25;Agent
3,1000;66;69;Agent
3,1200;21;29;Agent
3,1200;25;-1;Wall
3,1200;28;32;Agent
3,1200;29;-1;Wall
3,1200;32;-1;Wall
3,1200;34;-1;Wall
3,1200;30;-1;Wall
3,1200;7;29;Agent
3,1200;7;31;Agent
3,1200;11;25;Agent
3,1200;66;69;Agent
3,1400;25;-1;Wall
3,1400;28;32;Agent
3,1400;29;-1;Wall
3,1400;32;-1;Wall
3,1400;34;-1;Wall
3,1400;30;-1;Wall
3,1400;7;29;Agent
3,1400;7;31;Agent
3,1400;11;25;Agent
3,1400;66;69;Agent
3,1600;25;-1;Wall
3,1600;28;32;Agent
3,1600;29;34;Agent
3,1600;29;-1;Wall
3,1600;31;32;Agent
3,1600;32;-1;Wall
3,1600;34;-1;Wall
3,1600;30;-1;Wall
3,1600;7;29;Agent
3,1600;7;31;Agent
3,1600;11;25;Agent
3,1600;66;69;Agent
3,1800;25;-1;Wall
3,1800;28;32;Agent
3,1800;29;34;Agent
3,1800;29;-1;Wall
3,1800;31;32;Agent
3,1800;32;-1;Wall
3,1800;34;-1;Wall
3,1800;7;29;Agent
