time;agentIdA;agentIdB;type
0,0600;26;31;Agent
0,0600;19;21;Agent
0,0600;19;25;Agent
0,0600;22;29;Agent
0,0600;22;26;Agent
0,0600;10;14;Agent
0,0600;11;19;Agent
0,0600;15;20;Agent
0,0800;26;31;Agent
0,0800;19;21;Agent
0,0800;19;25;Agent
0,0800;22;29;Agent
0,0800;22;26;Agent
0,0800;10;14;Agent
0,0800;11;19;Agent
0,0800;15;20;Agent
0,1000;26;31;Agent
0,1000;29;34;Agent
0,1000;19;21;Agent
0,1000;19;25;Agent
0,1000;22;29;Agent
0,1000;22;26;Agent
0,1000;10;14;Agent
0,1000;11;19;Agent
0,1000;15;20;Agent
0,1200;26;31;Agent
0,1200;29;34;Agent
0,1200;19;21;Agent
0,1200;19;25;Agent
0,1200;22;26;Agent
0,1200;10;14;Agent
0,1200;11;19;Agent
0,1200;15;20;Agent
0,1400;26;31;Agent
0,1400;29;34;Agent
0,1400;19;21;Agent
0,1400;19;25;Agent
0,1400;22;26;Agent
0,1400;10;14;Agent
0,1400;11;19;Agent
0,1400;15;20;Agent
0,1600;26;31;Agent
0,1600;19;21;Agent
0,1600;19;25;Agent
0,1600;22;26;Agent
0,1600;11;19;Agent
0,1800;19;21;Agent
0,1800;11;19;Agent
0,2000;11;19;Agent
0,2200;11;19;Agent
0,2400;11;19;Agent
0,2600;3;11;Agent
0,2600;11;19;Agent
0,2600;9;38;Agent
0,2800;6;11;Agent
0,2800;11;19;Agent
0,2800;9;38;Agent
0,3000;6;11;Agent
0,3000;11;19;Agent
0,3000;9;38;Agent
0,3200;6;11;Agent
0,3200;11;19;Agent
0,3400;6;11;Agent
0,3400;14;22;Agent
0,3600;6;11;Agent
0,3600;14;22;Agent
0,3800;14;22;Agent
0,4000;14;22;Agent
0,4200;14;22;Agent
0,4400;14;22;Agent
0,4600;11;19;Agent
0,4600;14;22;Agent
0,4800;11;19;Agent
0,5000;11;19;Agent
0,5200;11;19;Agent
0,5400;11;19;Agent
0,5600;11;19;Agent
0,5800;11;19;Agent
0,6000;11;19;Agent
0,6200;11;19;Agent
0,6400;11;19;Agent
