time;agentIdA;agentIdB;type
0,0600;26;31;Agent
0,0600;29;34;Agent
0,0600;19;21;Agent
0,0600;19;25;Agent
0,0600;22;29;Agent
0,0600;22;26;Agent
0,0600;10;11;Agent
0,0600;10;14;Agent
0,0600;11;19;Agent
0,0600;12;16;Agent
0,0800;26;31;Agent
0,0800;29;34;Agent
0,0800;29;33;Agent
0,0800;19;21;Agent
0,0800;19;25;Agent
0,0800;22;29;Agent
0,0800;22;26;Agent
0,0800;10;11;Agent
0,0800;10;14;Agent
0,0800;11;19;Agent
0,0800;12;16;Agent
0,0800;14;21;Agent
0,1000;26;31;Agent
0,1000;29;34;Agent
0,1000;29;33;Agent
0,1000;19;21;Agent
0,1000;19;25;Agent
0,1000;22;29;Agent
0,1000;22;26;Agent
0,1000;6;11;Agent
0,1000;10;11;Agent
0,1000;10;14;Agent
0,1000;11;19;Agent
0,1000;14;21;Agent
0,1200;26;31;Agent
0,1200;29;34;Agent
0,1200;29;33;Agent
0,1200;19;21;Agent
0,1200;19;25;Agent
0,1200;22;29;Agent
0,1200;22;26;Agent
0,1200;6;11;Agent
0,1200;10;11;Agent
0,1200;10;14;Agent
0,1200;11;19;Agent
0,1200;14;21;Agent
0,1400;26;31;Agent
0,1400;29;34;Agent
0,1400;19;21;Agent
0,1400;19;25;Agent
0,1400;22;26;Agent
0,1400;6;11;Agent
0,1400;10;11;Agent
0,1400;11;19;Agent
0,1400;14;21;Agent
0,1600;26;31;Agent
0,1600;19;21;Agent
0,1600;19;25;Agent
0,1600;22;26;Agent
0,1600;6;11;Agent
0,1600;10;11;Agent
0,1600;11;19;Agent
0,1800;19;21;Agent
0,1800;19;25;Agent
0,1800;22;26;Agent
0,1800;6;11;Agent
0,1800;10;11;Agent
0,1800;11;19;Agent
0,2000;19;21;Agent
0,2000;22;26;Agent
0,2000;6;11;Agent
0,2000;10;11;Agent
0,2000;11;19;Agent
0,2200;19;21;Agent
0,2200;22;29;Agent
0,2200;22;26;Agent
0,2200;6;11;Agent
0,2200;10;11;Agent
0,2200;11;19;Agent
0,2400;19;21;Agent
0,2400;22;29;Agent
0,2400;22;26;Agent
0,2400;11;19;Agent
0,2600;22;29;Agent
0,2800;22;29;Agent
0,3000;22;29;Agent
0,3400;11;19;Agent
0,3600;11;19;Agent
0,3800;6;11;Agent
0,3800;11;19;Agent
0,4000;11;19;Agent
0,4200;6;11;Agent
0,4200;11;19;Agent
0,4400;17;20;Agent
0,4400;6;11;Agent
0,4400;11;19;Agent
0,4600;17;20;Agent
0,4600;6;11;Agent
0,4600;11;19;Agent
0,4800;17;20;Agent
0,4800;6;11;Agent
0,4800;11;19;Agent
0,5000;17;20;Agent
0,5000;11;19;Agent
0,5200;17;20;Agent
0,5200;11;19;Agent
0,5400;11;19;Agent
0,5600;11;19;Agent
0,5800;11;19;Agent
0,6800;33;36;Agent
0,7400;38;40;Agent
0,7600;38;40;Agent
0,7800;38;40;Agent
0,8000;10;14;Agent
0,8200;10;14;Agent
0,8400;6;11;Agent
0,8400;10;14;Agent
0,8600;6;11;Agent
0,8800;6;11;Agent
0,9000;6;11;Agent
0,9200;6;11;Agent
0,9400;6;11;Agent
0,9600;1;42;Agent
0,9600;6;11;Agent
0,9800;1;42;Agent
0,9800;6;11;Agent
1,0000;1;42;Agent
1,0000;6;11;Agent
1,0200;6;11;Agent
1,0400;6;11;Agent
1,0600;6;11;Agent
1,0800;6;11;Agent
1,1000;6;11;Agent
1,1200;3;44;Agent
1,1200;6;11;Agent
1,1400;3;44;Agent
1,1400;6;11;Agent
1,1600;17;20;Agent
1,1600;3;44;Agent
1,1600;6;11;Agent
1,1800;17;20;Agent
1,1800;3;44;Agent
1,1800;6;11;Agent
1,2000;17;20;Agent
1,2000;3;44;Agent
1,2000;6;11;Agent
1,2200;17;20;Agent
1,2200;3;44;Agent
1,2200;6;11;Agent
1,2400;17;20;Agent
1,2400;6;11;Agent
1,2600;17;20;Agent
1,2600;6;11;Agent
1,2800;17;20;Agent
1,2800;6;11;Agent
1,3600;11;19;Agent
1,3600;39;46;Agent
1,3800;31;32;Agent
1,3800;32;-1;Wall
1,3800;34;-1;Wall
1,3800;11;19;Agent
1,3800;39;46;Agent
1,4000;31;32;Agent
1,4000;11;19;Agent
1,4000;39;46;Agent
1,4200;31;32;Agent
1,4200;32;-1;Wall
1,4200;34;-1;Wall
1,4200;11;19;Agent
1,4200;9;47;Agent
1,4200;39;46;Agent
1,4400;34;-1;Wall
1,4400;11;19;Agent
1,4400;9;47;Agent
1,4400;39;46;Agent
1,4600;34;-1;Wall
1,4600;11;19;Agent
1,4800;34;-1;Wall
1,4800;11;19;Agent
1,5000;11;19;Agent
1,5000;46;47;Agent
1,5200;31;34;Agent
1,5200;46;47;Agent
1,5400;31;34;Agent
1,5400;34;-1;Wall
1,5600;31;34;Agent
1,5600;34;-1;Wall
1,5800;31;34;Agent
1,5800;34;-1;Wall
1,6000;31;34;Agent
1,6000;34;-1;Wall
1,6200;31;34;Agent
1,6200;17;20;Agent
1,6200;3;48;Agent
1,6200;38;40;Agent
1,6400;17;20;Agent
1,6400;3;48;Agent
1,6600;17;20;Agent
1,6600;3;48;Agent
1,6600;39;49;Agent
1,6800;34;-1;Wall
1,6800;17;20;Agent
1,6800;39;49;Agent
1,7000;34;-1;Wall
1,7000;17;20;Agent
1,7200;34;-1;Wall
1,7200;17;20;Agent
1,7200;41;50;Agent
1,7400;34;-1;Wall
1,7400;12;51;Agent
1,7400;41;50;Agent
1,7600;23;35;Agent
1,7600;34;-1;Wall
1,7600;12;51;Agent
1,7600;41;50;Agent
1,7800;34;-1;Wall
1,7800;41;50;Agent
1,8400;41;48;Agent
1,8800;52;55;Agent
1,8800;53;55;Agent
1,9000;52;55;Agent
1,9000;53;55;Agent
1,9200;52;55;Agent
1,9200;53;55;Agent
1,9400;42;56;Agent
1,9400;52;55;Agent
1,9400;53;55;Agent
1,9600;28;31;Agent
1,9600;1;42;Agent
1,9600;42;56;Agent
1,9600;52;55;Agent
1,9600;53;55;Agent
1,9800;28;31;Agent
1,9800;1;42;Agent
1,9800;42;56;Agent
1,9800;52;55;Agent
1,9800;53;55;Agent
2,0000;28;31;Agent
2,0000;1;42;Agent
2,0000;42;56;Agent
2,0000;52;55;Agent
2,0200;28;31;Agent
